id,asin,title,price,rating,sales_volume,reviews_count,description
71372218-9079-46ac-bdce-b7942fad7e22,B0BFG3GL1D,Hasbro Gaming Guess Who? Animal Friends Game | 2 Double-Sided Animal Sheets | 2-Player Board Games for Kids | Back to School Gifts | Ages 6+ (Amazon Exclusive),11.49,4.7,2K+ bought in past month,"Does your animal have a tail?"" ""Is it furry?"" Guess the mystery animal with the Guess Who? Animal Friends board game! It combines classic Guess Who? gameplay with 48 favorite animals. Each player chooses a mystery animal card, and then asks ""yes"" or ""no"" questions to try to figure out the other player's mystery critter. This fun kids board game features 2 sets of animals—land and water animals—on the 2 double-sided animal sheets. The sheets easily slide in and out of the frames, so the game is a breeze to set up. Plus, the convenient fold-up case also makes it an ideal travel game for on-the-go play. This Guess Who? Animal Friends game is an engaging indoor activity for kids. This 2-player family game makes a wonderful birthday gift or holiday gift for ages 6 and up.",827.0
1972d93d-eb75-4627-a79d-8f411fd59381,B08TQ26F1R,"Hasbro Gaming Hungry Hungry Hippos Dino Edition Board Game, Pre-School Game for Ages 4 and Up; for 2 to 4 Players (Amazon Exclusive)",17.49,4.6,1K+ bought in past month,"It's a feeding frenzy…with dinos! The Hungry Hungry Hippos Dino Edition board game features 4 adorable dinosaurs who are in a race to gobble up the most marbles. Players launch the plastic marbles and get their dino to chomp 'em up as fast as they can. Up the challenge and try a bonus game by trying to gobble down the pink berry colored marble for an automatic win. This classic marble chomping board game is a really fun choice for preschoolers, ages 4 and up. Hasbro Gaming and all related trademarks and logos are trademarks of Hasbro, Inc.",4535.0
88d1a57e-3c87-4b0b-9a44-16b3fba6c4ac,B01C3IMN2E,"Rack-O Retro Game by Winning Moves Games USA, Classic Tabletop Game Enjoyed by Families Since the 1950's! Ages 8+, 2-4 Players (6122)",11.19,4.8,4K+ bought in past month,"Rack-O was originally released in 1956, and ever since families have enjoyed this rack'em & score'em fun-filled card game. This new addition, featuring fine quality cards with bold numbers, will delight players young and old. Rack-O is timeless fun. Players randomly slot 10 cards on their rack. The race then begins to draw and discard until one player positions 10 cards in numerical sequence from low to high. Sound simple? it is - but you will need skillful play, concentration and just a little luck to win. Includes a deck of (60) playing cards, (4) plastic rack-o racks and instructions. Recommended for ages 8+, 2-4 players.",17087.0
7619374f-c00c-4690-9224-27c885d1fac6,B0BDGSMM7Z,"Hasbro Gaming Risk Strike Cards and Dice Game for Adults, Teens, and Kids Ages 10+, Quick-Playing Strategy Card Game for 2-5 Players, 20 Min. Average, Family Games",14.66,4.7,1K+ bought in past month,"Fast and fierce world domination! Get off the board and right into the action with this Risk Strike cards and dice game, a fresh twist on the Risk board game! Gameplay is simple, but highly strategic. Declare which continent you want to attack, deploys your troops, and roll the dice to start battling. Use tactics cards to sabotage, bombard, spy, and more in pursuit of world conquest. Defeat your opponents in battle to conquer continents and earn domination coins. The first player to earn 2 domination coins wins! The Risk Strike game is an exciting blend of classic Risk gameplay and the raw emotions of fleeting alliances that can turn on you with the play of a card. It's a fun strategy card game for Family Game Night, and with a compact size, it makes a great travel card game for playing anytime, nearly anywhere! Risk, Avalon Hill, Hasbro and all related trademarks and logos are trademarks of Hasbro.",340.0
457afa14-a22f-4ed3-bcb6-6a92cd7c4de7,B08QPN6KGH,"Happy Little Dinosaurs Base Game - Competitive Sabotage Funny Card Game For Kids, Teens, Adults - 2-4 Players, Hand Management",13.99,4.7,1K+ bought in past month,"Lately, it feels like we’re all just dinosaurs trying to avoid the falling meteors. In this 2-4 player game, you’ll try to dodge all of life’s little disasters while tuning out your incredibly rude inner demons. You might fall into a pit of hot lava or get ghosted by your dino date. But think happy thoughts because the dino who survives it all wins the game!",7757.0
3f4119da-a449-4f21-bf66-31f933df28b5,B08XZNGH9Y,"Stonemaier Games: Red Rising | A Competitive Strategy Game Based on The Novels from Pierce Brown | Craft a Hand of Powerful Characters from The World of Red Rising | 1-6 Players, 60 Mins, Ages 14+",10.99,4.7,1K+ bought in past month,,614.0
8ae5ab2e-e219-48b2-b1ef-d0323e74dbdb,B001P06GX4,"Mattel Games Blokus XL Strategy Board Game, Family Game for Kids & Adults with Colorful Oversized Pieces & Just One Rule (Amazon Exclusive)",26.99,4.8,1K+ bought in past month,"Product Description Stake your claim and protect your territory with the Blokus XL game! Featuring a larger board and bigger pieces than the regular Blokus game, Blokus XL takes less than a minute to learn, but offers endless strategy and fun challenges for the whole family. Each player gets a set of 21 pieces in red, blue, green, or yellow then takes turns placing them on the board. There's just one rule: each piece you play must touch at least one other piece of the same color, but only at the corners! The goal is to fit the most pieces on the board. The game ends when no more pieces can be placed down, and the player with the lowest number remaining wins! For players 7 years and older. Amazon.com",14123.0
872e14f1-6aa5-4f50-be9b-3b96f448296e,B07JQ5W878,"Regal Games Card Games for Kids - Go Fish, Crazy 8's, Old Maid, Slap Jack, Garbage Monster, War - Simple & Fun Classic Family Table Games - Games May Vary (6 Set)",14.99,4.8,8K+ bought in past month,,13771.0
1effb778-fe73-433f-921e-168d67f0e424,B000GBA60W,Hasbro Gaming Jenga Wooden Blocks Stacking Tumbling Tower Game | Party Games for Kids & Families | Easter Basket Stuffers | Ages 6+ (Amazon Exclusive),14.99,4.8,4K+ bought in past month,"Product Description Want a game experience that combines friends, skill, suspense, laughter, and maybe a little luck? Get the Classic Jenga game! Carefully pull a wood block out of the tower and place it on top. It's easy at first, but as more blocks get pulled, the tower starts to get unsteady. Players will be on the edge of their seats just trying to keep the tower from tumbling. The Classic Jenga game is quick to set up, and is an easy game to play just about anytime, almost anywhere. It's a great game for parties, family game night, and the rules are simple enough for the whole family to play. For kids ages 6 and up. Jenga is a registered trademark of Pokonobe Associates. Hasbro Gaming and all related terms are trademarks of Hasbro. From the Manufacturer This is the blockbuster of all stacking games! The original wood block game. The rules are simple enough for the whole family to play: just stack the blocks into a tower without letting it fall! But it's fun for all ages, too, as some blocks from the bottom of the tower are pulled to make it taller! Who will make the tower fall' For any number of players. Contents: 54 genuine hardwood blocks and instructions.",22802.0
2b24ab4a-52e1-4c62-a212-c1d7db49025d,B097CBXLG1,"Jumbo, Stratego - Original, Strategy Board Game, 2 Players, Ages 8 Year Plus",29.99,4.7,1K+ bought in past month,,1580.0
3312e658-c805-496b-8496-6fd4117657b0,B0CSYNG61C,"Spin Master Games, DCeased: Gotham City Outbreak, Part of The Zombicide Collection, Collectible DC Comics Miniatures, Strategy Board Game, for Adults & Teens, 1-4 Players, for Ages 14 & Up",26.9,4.7,300+ bought in past month,"When the zombie invasion took over the world’s mightiest heroes, most assumed everything was lost. But some superheroes still remain to stand against the undead. Old allies will need to be put down before they can devour every last person on the planet. So, assemble your DC hero team and muster all your power. You are humanity’s last hope. Through a partnership with DC Comics, Guillotine Games, & CMON, we brought DCeased: A Zombicide Game to life at Spin Master Games. DCeased is a cooperative game where 1 to 4 players control the last surviving superheroes facing off against zombie-heroes & the zombie hordes controlled by the game itself. Play as a 2 person game, solo, or with your game squad! The goal is to complete Mission Objectives, defeat your enemies, and rescue endangered bystanders. Eliminating zombies gives you the experience needed to become an even more powerful superhero. But the stronger you are, the more zombies appear to hunt you down and devour you! Only by working together and pushing their powers to the limit can the superheroes hope to put an end to the zombie apocalypse! Combine this DC variant with Marvel Zombies to expand the story & take your heroic gameplay even further! Includes miniatures of some of your favorite DC Comics superheroes & villains including Batman, Harley Quinn, Robin, Poison Ivy, Bane, and Batgirl. If you are searching for an intense and family board game, you have found it. This game takes about 1 hour to play, for everyone ages 14 and up. DCeased: A Zombicide Game was created by Michael Shinall from an original design by Guiton, Lullien & Raoult.",89.0
e5340d5e-cee5-4ac9-aec4-131b665c0356,B0D19HPGY5,"Hasbro Gaming Candy Land Bluey Edition Board Game | Ages 3 and Up | 2-6 Players | Play as Dad, Mum, Bluey, Bingo, Muffin, or Socks | Preschool Games | Kids Gifts (Amazon Exclusive)",14.99,4.8,3K+ bought in past month,"Wackadoo—jump in with Bluey for a wonderful, family-filled journey! In this Candy Land Bluey kids board game, preschoolers play as a favorite Bluey character. They draw cards to travel the colorful road, stopping at Bluey’s favorite outdoor spots for adventures, and race the others to her home. The first to arrive wins! This edition includes Dance Mode cards—draw one to make everyone get up and boogie! Players who land on a Magic Xylophone space can grab the Magic Xylophone to freeze another player. Whether you’re looking for fun preschool games for family time or funny board games for kids to play with friends, the Candy Land Bluey Edition game is a great choice. An exciting adventure for preschoolers and families alike, this board game also makes the perfect gift! BLUEY (word mark and character logos) are trade marks of Ludo Studio Pty Limited and are used under licence. BLUEY logo© Ludo Studio Pty Limited 2018. Licensed by BBC Studios. BBC is a trade mark of the British Broadcasting Corporation and is used under licence. BBC logo© BBC 1996. CANDY LAND and HASBRO and all related trademarks and logos are trademarks of Hasbro, Inc.",681.0
9ebe72ad-176b-49fa-99c0-b298b75b8ac3,B07JQ5W878,"Regal Games Card Games for Kids - Go Fish, Crazy 8's, Old Maid, Slap Jack, Garbage Monster, War - Simple & Fun Classic Family Table Games - Games May Vary (6 Set)",14.99,4.8,8K+ bought in past month,,13771.0
b94a51f7-73a5-457d-982d-234d8d4c3005,B0BDHR1TXT,"Clue Conspiracy Board Game for Adults and Teens, Secret Role Strategy Games, Ages 14+, 4-10 Players, 45 Minutes, Mystery & Party Games",24.99,4.3,500+ bought in past month,"The Clue Conspiracy game is the secret role game of shifting suspicions! As a guest at the luxe Black Adder Resort, you discover that someone (maybe even you!) wants to murder its manager, Mr. Coral. A series of deadly traps have been planted all over the resort—and someone is armed! Now you must solve the ultimate mystery: who can you trust? In this strategy game of deception and deduction, players play as Clue characters and take on secret roles on opposing teams: Friends vs. the Conspiracy. The Friends work to save Mr. Coral and uncover the Who, Where, and What of the Conspiracy's secret Plot. The Conspiracy members try to secretly sabotage the Friends and carry out his murder at a specific location and with a specific weapon. Both teams will also find clues to share—or not! Which side will succeed? This thrilling strategy game for 4-10 players is a fun group game for ages 14+. This murder mystery game makes a great gift for fans of true crime, secret role games, and the classic Clue game. Clue and Hasbro and all related properties are trademarks of Hasbro.",986.0
28ae56f1-fb94-4a03-9109-2895077d83fd,B0CSYGN445,"Spin Master Games, Jumanji Stampede, 3D Adventure Cooperative Board Game, for Fans of The Jumanji Movies, Face Off Against Jungle Emergencies, 2-4 Players, for Ages 8 & Up",13.5,4.6,1K+ bought in past month,"Search and survive as the island comes alive. In this cooperative 2-4 player adventure game for the whole family, search the island for 5 magical crystals stolen by evil villain Draven. But watch out. There are 6 unique dangers that are waiting to attack you. Good luck, brave adventurers. Build the sprawling 3D interactive board, then take on challenges, dangers, and objectives from the cards together to collect the crystals. Spin Master brings the fun home by offering a range of games for adults, card games for adults, adult games, kids toys & games including baby toys, toys for girls, and board games. Collect your favorite stuffed animals, fidget toys, RC cars, action figures, dolls & accessories + more. From special gifts for men to baby & toddler toys for kids at heart, make your birthday gifts a breeze by shopping our diverse catalog selection. Still hungry for more, explore kids games, pool toys, outdoor games, and monster trucks for any time of the year. Get creative with arts and crafts, building toys and RC cars and take the action to the table with jigsaw puzzles for adults or card games.",4742.0
4be80bc8-9d3b-45a1-878a-44f4a17ca200,B00000DMFD,"Hasbro Gaming Mouse Trap Kids Board Game, Family Board Games for Kids, Kids Games for 2-4 Players, Family Games, Kids Gifts, Ages 6 and Up (Amazon Exclusive)",24.99,4.5,1K+ bought in past month,"Product Description Run, little mice, run! The Mouse Trap board game, a longtime family favorite, is the game of zany action on a crazy contraption. Many people played this family board game as kids, and they can introduce classic Mouse Trap gameplay to a new generation. Players move their mouse pawn around the gameboard collecting cheese wedges and building the entertaining and wild Mouse Trap game for kids contraption … but don't get trapped! The goal is to trap other players' mouse pawns. Be the last player with a mouse left to win! Kids and parents can enjoy lots of laughs while playing this fun board game together. It's one of the most exciting indoor games for kids' playdates and rainy days. Family board games like Mouse Trap make great kids' gifts for boys and girls. Add this kids board game to your next Family Game Night! Hasbro and all related terms are trademarks of Hasbro. Amazon.com Build a better mousetrap? We dare you. Naturally, the object is to trap mice in the mousetrap, while avoiding getting trapped. By rolling the die, you proceed around the game board, collecting cheese pieces and building a mousetrap bit by bit. Once complete, you set the wheels in motion, as it were, to try to capture the opposition's mice. But this is no ordinary trap. With this contraption you start by turning the crank, that rotates the gears, that push the lever, that moves the shoe, that kicks the bucket, that sends the ball down the stairs and into the gutter, that leads to the rod that releases a second ball, that falls through the bathtub and onto the springboard, that catapults the diver into the washtub, that causes the cage to fall and--whew!--hopefully, capture a mouse. The last ""mouse"" left uncaptured wins --Alison Golder P.when('A').execute(function(A) { A.on('a:expander:toggle_description:toggle:collapse', function(data) { window.scroll(0, data.expander.$expander[0].offsetTop-100); }); }); Review For 2 to 4 players Includes game board, 4 plastic mice, 2 metal marbles, 25 mouse trap building parts and accessories, and 52 cheese pieces Instructions in English and Spanish Skills: counting, cooperation Supply is limited -- See more",9060.0
f89361d7-20af-47b8-b46e-6106b2d9c70b,B013TO5PDU,"Hasbro Gaming Retro Series Clue 1986 Edition Board Game, Classic Mystery Game for Kids, Family Board Games for 3-6 Players, Ages 8+ (Amazon Exclusive)",21.99,4.8,1K+ bought in past month,Clue and all related characters are trademarks of Hasbro.,8352.0
f27563a7-fee4-48f6-89ad-b3293359fd49,B0C3DNH1TJ,Betrayal Deck of Lost Souls Card Game | Tarot-Inspired Secret Roles Game | Ages 12 and Up | 3 to 5 Players | 20 Mins. Avg. | Cooperative Strategy Games,9.75,4.2,500+ bought in past month,"Many lost souls have been lured by the secrets hidden within the House on the Hill. Now an ancient relic—a cursed deck of cards—from the darkest reaches of the attic has entrapped you as well! In the Betrayal Deck of Lost Souls standalone game, a player and their fellow explorers must race to defeat the many horrors lurking within the deck. Play Item cards to defeat Omens and Curses, but beware! There may be a traitor in the group, working against the others to unleash the one true Curse. This strategy game includes premium Tarot card-sized cards: 6 Curse cards, 34 Item cards, 4 Special Item cards, 18 Minor Omen cards, 16 Major Omen cards, 5 Character cards, 6 Journey cards, and 5 Reference cards. Looking for exciting games for game night? Gather friends for this immersive, story-driven card game. With many ways to play, the spine-tingling fun is endless! For 3 to 5 players, ages 12 and up. Betrayal at House on the Hill and Avalon Hill and Hasbro and all related properties are trademarks of Hasbro.",98.0
dd53a2ba-09c5-4932-8bee-8599265d4128,B06XYL6Y5C,Hasbro Gaming Taboo Party Board Game with Buzzer for Kids Ages 13 and Up (Amazon Exclusive),24.99,4.8,1K+ bought in past month,"This exclusive edition of the Taboo game comes with 450 game cards -- including food and drink category cards -- for even more unspeakable fun! The aim of this fast-paced, laugh out loud game is for players to get their team to correctly guess the Guess word listed on the game card. If the describer says a forbidden word listed on the card while giving the clues, they'll get interrupted with the electronic buzzer and lose a turn. Players keep the cards that were guessed correctly, and the team with the most cards wins the game. It's a great party game for ages 13 and up. Hasbro Gaming and all related terms are trademarks of Hasbro. Taboo is a trademark of Hersch and Company.",6452.0
c6e622a5-79e8-4a84-89b3-7ded5b246fcf,B09NRSY5YT,"Hasbro Gaming Connect 4 Spin Game, Features Spinning Connect 4 Grid, 2 Player Board Games for Family and Kids, Strategy Board Games, Ages 8 and Up",9.99,4.7,1K+ bought in past month,"It's grid-spinning, game-changing fun in this strategy board game of weights and balances! Players choose where to put their disc into the grid, and then spin the column to line them up. They need to get 4 in a row--horizontally, vertically, or diagonally --to win. But they also need to keep an eye out for their opponent's disc placement before spinning or they might throw them a victory. Each set of discs includes a weighted disc that can change the game in an instant. With 2 game modes, Beginner and Expert, the Connect 4 Spin game is a great choice for a family game night and play dates for kids ages 8 and up. This 2-player game is a fun family and kids gift. Hasbro Gaming and all related trademarks and logos are trademarks of Hasbro, Inc.",3783.0
513e4c64-cc9e-4a8a-bdae-95c6b130b81e,B07NRHKD64,Star Wars Outer Rim Board Game | Strategy Game | Adventure Game for Adults and Teens | Ages 14 and up | 1-4 Players | Average Playtime 3-4 Hours | Made by Fantasy Flight Games,70.84,4.8,100+ bought in past month,"Take to the stars and become a living legend in Star Wars: outer rim, a game of bounty hunters, mercenaries, and Smugglers for one to four players! In outer rim, you take on the role of an underworld Denizen, setting out to make your mark on the Galaxy. You'll travel the outer rim in your personal ship, hire legendary Star Wars characters to join your crew, and try to become the most famous (or infamous) Outlaw in the galaxy. But it won't be easy. The warring factions of the galaxy roam the outer rim, hunting down the scum that have proven to be a Thorn in their side, and other scoundrels looking to make their mark may see you as the perfect target to bring down to bolster their own reputation. Do you have what it takes to survive on the outer rim?.",1587.0
8f838b90-596c-4026-8bc7-67f44e444bd9,B0DFDJCRR5,"Men-Nefer Board Game - Journey Through Ancient Egypt! Worker Placement Strategy Game, Fun Family Game for Kids & Adults, Ages 14+, 1-4 Players, 60-120 Minute Playtime, Made by Ludonova",59.99,4.3,50+ bought in past month,"In Men-Nefer you will relive one of the greatest periods of ancient Egypt, carrying out tasks typical to Egyptian culture: acquiring knowledge in the houses of life, navigating and trading on the Nile River, making offerings to the revered God, embalming the corpses of the nobles, erecting beautiful sphinxes and contributing to the construction of the Great Pyramid. In addition to this, you must be careful of how you make your way through this earthly world to be sure that Osiris will grant you passage to Aaru, the long-awaited heavenly paradise of the afterlife.",12.0
c8381889-aefb-45f3-b78e-e97896709599,B01N4MXCK4,"Trivial Pursuit Classic Edition Board Game for Adults and Teens Ages 16 and Up, Trivia Game for 2-6 Players",17.99,4.7,1K+ bought in past month,"Friends and family can test their knowledge with the trivia game that started it all! The Trivial Pursuit Classic Edition game features the classic gameplay that you know and love. Great for game night, this game contains 2,400 questions in 6 categories. Travel the board and answer questions correctly to earn 6 different colored wedges from each of category. Who will be the first to collect all 6 and answer the final question to win the game? This party game for 2 to 6 players makes a fun gift for trivia buffs, board game fans, families, and teens ages 16 and up. Hasbro and all related terms are trademarks of Hasbro.",7735.0
6d43b6b3-0f58-4f8f-83db-85665651bcc6,B07MMP11S1,Hasbro Gaming Pie Face Game | Whipped Cream Family Board Game for Kids | Ages 5 and Up | for 2 or More Players | Funny Preschool Games | Kids Gifts,12.99,4.8,2K+ bought in past month,"Players test their luck in this game of sweet suspense! Spin the spinner and turn the handles. Who will get “pie-faced”? The exciting Pie Face game is filled with fun and suspense, and somebody's bound to get splatted! Just put some delicious whipped cream from home on the ""hand"" of the game unit and start turning the handles. It could go off at any time! Players score a point for every time they turn the handle without getting pie-faced, and the one who scores 25 points wins. Take some risks and hope for the best in this hilarious Pie Face game! Pie Face, Rocket Games and logo are trademarks of Rocket Games. Copyright 2014 Rocket Games. Hasbro Gaming and all related terms are trademarks of Hasbro.",2022.0
f9692f4e-76cc-4773-9721-c3079f109230,B010TQY7A8,Exploding Kittens Original Edition - Hilarious Card Game for Family - Easter Basket Stuffer - Easter Party Game for Ages 7 and Up - 56 Cards - 2-5 Players - 15 Minutes of Play,19.82,4.7,1K+ bought in past month,"Exploding Kittens is a card game for people who are into kittens and explosions and laser beams and sometimes goats. In this highly-strategic, kitty-powered card game, players draw cards until someone draws an exploding kitten, at which point they explode, they are dead, and they are out of the game - unless that player has a defuse card, which can defuse the kitten using things like laser pointers, belly rubs, and catnip sandwiches. All of the other cards in the deck are used to move, mitigate, or avoid the exploding kittens. A perfect solution if you are looking to play family card games and kid card games. Add it to your collection of fun card games. Exploding Kittens is the most-funded game in the history of Kickstarter, and has paved the way for peace and tranquility in the modern world.",108027.0
7a1b3155-6a5c-444c-9ccb-6144808ec618,B0BDGSMM7Z,"Hasbro Gaming Risk Strike Cards and Dice Game for Adults, Teens, and Kids Ages 10+, Quick-Playing Strategy Card Game for 2-5 Players, 20 Min. Average, Family Games",14.66,4.7,1K+ bought in past month,"Fast and fierce world domination! Get off the board and right into the action with this Risk Strike cards and dice game, a fresh twist on the Risk board game! Gameplay is simple, but highly strategic. Declare which continent you want to attack, deploys your troops, and roll the dice to start battling. Use tactics cards to sabotage, bombard, spy, and more in pursuit of world conquest. Defeat your opponents in battle to conquer continents and earn domination coins. The first player to earn 2 domination coins wins! The Risk Strike game is an exciting blend of classic Risk gameplay and the raw emotions of fleeting alliances that can turn on you with the play of a card. It's a fun strategy card game for Family Game Night, and with a compact size, it makes a great travel card game for playing anytime, nearly anywhere! Risk, Avalon Hill, Hasbro and all related trademarks and logos are trademarks of Hasbro.",340.0
00c37599-4a45-4868-9825-0d981dd6d29d,B003D7F4YY,"Forbidden Island – The Cooperative Strategy Survival Island Board Game,2-4 players",19.99,4.8,1K+ bought in past month,"Product Description Dare to discover Forbidden Island! Join a team of fearless adventurers on a do-or-die mission to capture four sacred treasures from the ruins of this perilous paradise. Your team will have to work together and make some pulse-pounding maneuvers, as the island will sink beneath every step! Race to collect the treasures and make a triumphant escape before you are swallowed into the watery abyss! Amazon.com You and your team can be the first to breach the borders of the Archeans' ancient mystical empire in the collaborative card game Forbidden Island, by Gamewright. In this game, teamwork proves essential to locate the Earth Stone, the Statue of the Wind, the Crystal of Fire, and the Ocean's Chalice as the Island floods beneath your feet. Adventure... if you dare! Mega T-Rex Ages: Ten and up Requires: Two to four players At a Glance: Be the first team to breach the borders of the Archeans' ancient mystical empire Locate the Earth Stone, the Statue of the Wind, the Crystal of Fire, and the Ocean's Chalice before the Island sinks Find the treasures through collaborative play and teamwork Stimulates problem-solving and strategic skills Breach the borders of the Archean empire to locate the four sacred elements. View larger. Work collaboratively with two to four players to locate the treasure. View larger. The Legend of the Archeans This game is centered on the legend of the Archean empire, a civilization that possessed the ability to control the Earth's core elements--fire, wind, water, and earth--through four sacred treasures. These treasures stayed hidden from enemies for years on the Forbidden Island, which was designed to sink if intruders ever attempted to capture them. Set the appropriate water level for your gaming skill, and let the adventures begin! Capture the Four Sacred Treasures Before the Island Sinks! Your team of adventurers must work together to keep the Forbidden Island from sinking as you seek the four treasures hidden within. The mission is carried out using different combinations of Flood, Treasure, and Adventurer Cards on the 24 tiles that make up the Forbidden Island. Once you've captured each treasure using the appropriate cards, you must make it to Fools' Landing and escape by helicopter in order to win. If the island sinks before you complete your tasks, the mission ends in defeat. Use Collaborative Play to Succeed Each player is dealt an Adventure Card and given a corresponding pawn before the game starts, designating him or her with a certain set of strengths. This game is designed so that instead of competing with other players, you work to find the treasures and find out how to best use each Adventurer's strengths through collaborative play. This stimulates problem-solving and strategy skills. What's in the Box Water level marker, water meter, 58 playing cards, 24 island tiles, 6 pawns, 4 treasure figurines, rules of play, Gamewright catalog, and comment card. P.when('A').execute(function(A) { A.on('a:expander:toggle_description:toggle:collapse', function(data) { window.scroll(0, data.expander.$expander[0].offsetTop-100); }); }); From the Manufacturer It’s a great honor to introduce the latest creation by cooperative game master, Matt Leacock. There are so many things we love about this unique game: from the rich illustrations, to the collaborative nature of play, to the innovative set of rules, to the infinite possibilities generated by the tiles and cards. Don’t be surprised if your pulse starts pounding faster soon after you start playing – it’s a game that instantly generates an electrifying atmosphere of tension and excitement. Dare to discover Forbidden Island. Join a team of fearless adventurers on a do-or-die mission to capture four sacred treasures from the ruins of this perilous paradise. Your team will have to work together and make some pulse-pounding maneuvers, as the island will sink beneath every step. Race to collect the treasures and make a triumphant escape before you are swallowed into the watery abyss. See more",10254.0
fc9cf564-c806-4ddf-a5a2-4e634847935e,B09YD5X8HT,"Carcassonne Board Game Big Box (2022 Edition) - Complete Base Game and 11 Expansions for Ultimate Variety! Medieval Strategy Game for Kids and Adults, Ages 7+, 2-6 Players, Made by Z-Man Games",87.79,4.8,200+ bought in past month,"This Carcassonne Big Box includes the base game of Carcassonne, the 2001Spiel des Jahres (Game of the Year), along with 11 expansions. This is the perfect starter set for Carcassonne fans and anyone looking to jump into this best-selling game. The expansions can be combined for an incredible variety of gameplay options and hours of unique games!",289.0
c4457625-8c37-4137-b0d5-b59f5f9553a1,B0D9HM75PP,"Big Potato Chicken vs Hotdog: The Ultimate Challenge Party Game for Flipping-Fun Families, Board Game for Game Nights. Bonus Content Included!",21.99,4.2,2K+ bought in past month,,1541.0
e9bef805-e62e-40f7-9a22-03effea5cdcc,B00NQQTZBA,"Hasbro Gaming Crocodile Dentist Kids Board Game, Ages 4 And Up (Amazon Exclusive)",16.49,4.7,2K+ bought in past month,"Get ready to have loads of fun playing this Elefun and Friends Crocodile Dentist kids game. Gather friends and family for fun and frenzy as players pretend they're the crocodile ""doctor"" and check the teeth in the croc's mouth. But don't get ""chomped!"" He'll let you know if someone pressed his sore tooth by playfully chomping down. Easily reset the game after each ""chomp"" by opening the crocodile's mouth again. Be the only dentist not to get chomped to win. Hasbro Gaming and all related terms are trademarks of Hasbro.",5311.0
c761cf55-7edc-43f5-b0d9-f9bbc4a46235,B09R41HWR6,"Hasbro Gaming Monopoly Sparkle Edition Board Game, Family Games, with Glittery Tokens, Pearlescent Dice, Sparkly Look, (Amazon Exclusive)",18.99,4.5,500+ bought in past month,"Buy, sell, dream, scheme…and sparkle! The Monopoly Sparkle edition family board game features a glittery, sparkly theme! It includes 6 glitter-infused Monopoly tokens, pearlescent dice, as well as glitter-infused Houses and Hotels. From the cover of the box, to the cards, to the gameboard, it's a sparkly celebration. This fun board game for families and kids features classic Monopoly gameplay: it's all about buying, selling, and trading properties to win. Looking for games for Family Game Night? The Monopoly game is a Family Game Night favorite, and it's a fun indoor game for kids ages 8 and up. The Hasbro, Hasbro Gaming, Parker Brothers, and Monopoly names and logos, the distinctive design of the gameboard, the four corner squares, the Mr. Monopoly name and character, as well as each of the distinctive elements of the board and playing pieces are trademarks of Hasbro for its property trading game and game equipment.",604.0
fd1ab520-7e7f-4aa5-a430-59c1900c1482,B0CS79L2YH,Clue Escape: The World’s Fair Board Game | Escape Room 1-Time Solve Mystery Games | Ages 10+ | 1 to 6 Players | 90 - 120 Mins.| Family Games,9.92,4.6,1K+ bought in past month,"When scientist Dr. Felix Carmine turns up dead, the facts are hard to find. He’d created a mushroom species that would tackle the growing global issue of trash disposal. But on the eve of the World’s Fair, hours before he’s to unveil his findings, someone decides to dispose of him. Now players must deduce WHO killed Dr. Carmine, WHERE the murder took place, and WHAT was used to kill him. The Clue Escape: The World’s Fair game offers Clue characters and mystery in an escape room game that lets players play right away with limited setup. Players move their pawns around a board that's built room-by-room as they draw cards, solve puzzles, unlock rooms, and uncover clues. After escaping the Fair, they review the collected clues and use deduction to make a correct accusation and win. Get ready for a riveting, single-play experience and a game night to remember! This detective game makes a great gift for fans of the original Clue game and murder mystery games. For 1-6 players, ages 10+. Clue and Hasbro and all related terms are trademarks of Hasbro.",151.0
4ce08b81-ce00-455a-a0ed-b6841cd7c853,B07HHJ6FNR,"Runaway Parade Games Deluxe Tower Board Game - Fight Fire in This Fast Paced, Competitive Strategy Game | Easy to Learn | 10+ | 15-30 min",39.99,4.8,400+ bought in past month,,782.0
663c3ee2-0322-4173-ba66-aa6598219cce,B09S6W3LNN,"Big Potato Sounds Fishy Board Game: The Bluffing Family Game for Kids 10+ - Best New Family Quiz Games, Trivia Games for Groups of People | Online Exclusive - Includes 20 Bonus Questions",19.79,4.7,800+ bought in past month,,1133.0
4f93f10d-acbf-4bed-8cc2-b3e5c1d8977a,B09D44P9HK,"Monopoly Junior Super Mario Edition Board Game, Fun Kids' Ages 5 and Up, Explore The Mushroom Kingdom as Mario, Peach, Yoshi, or Luigi (Amazon Exclusive)",21.99,4.8,1K+ bought in past month,"The Monopoly Junior game teams up with Super Mario characters and themes for action-packed excitement! In this Monopoly Junior: Super Mario Edition board game kids can imagine taking a fun adventure through the Mushroom Kingdom. They can choose to play as Mario, Peach, Yoshi, or Luigi, and move around the gameboard buying up properties and collecting coins. Players roll the power-up die to see if they get to press the Coin Sound Unit to hear the iconic coin sound from Super Mario, and to collect coins. This fun game for kids makes a great birthday or holiday gift for Super Mario fans and kids ages 5+. Trademark and Copyright 2021 Nintendo. All Rights Reserved. The Hasbro, Hasbro Gaming, Parker Brothers, and Monopoly names and logos, the distinctive design of the gameboard, the four corner squares, the Mr. Monopoly name and character, as well as each of the distinctive elements of the board and playing pieces are trademarks of Hasbro for its property trading game and game equipment.",1949.0
